inspection_id,container_no_raw,inspection_time,facility,damage_code,component,severity,estimated_cost,currency,inspector_id,photo_ref,remarks,source
INSP9562093,HLCU9271933,2026-01-08T15:18:00.000000,CT03-A-01-1,D1,FRAME,CRITICAL,438.23,USD,EMP231,img_3558.jpg,Scratches,paper_form
INSP6431021,HLCU9271933,2025-12-23T08:44:00.000000,CT02-C-20-4,FL,ROOF,CRITICAL,290.86,USD,EMP252,img_2091.jpg,,tablet
INSP4794594,CXDU1052550,2026-01-11T13:04:00.000000,CT02-C-20-4,H1,FLOOR,MAJOR,310.56,USD,EMP235,img_5943.jpg,,mobile_app
INSP3321715,CXDU1052550,2026-01-12T15:33:27.853420,CT04-Terminal,BR,FLOOR,MAJOR,229.76,USD,EMP941,img_7127.jpg,,tablet
INSP3776301,CXDU1052550,2026-01-13T09:47:00.000000,CT01-B-05-2,D1,ROOF,CRITICAL,271.61,USD,EMP951,img_1870.jpg,Hole found,paper_form
INSP6076661,CXDU1052550,2026-01-12T15:12:26.081370,CT02-Yard-B,D1,FRAME,CRITICAL,271.61,USD,EMP782,img_2146.jpg,,paper_form
INSP6250904,HLCU5046889,2026-01-09T06:56:00.000000,CT03-A-01-1,FL,FRAME,CRITICAL,138.18,USD,EMP218,img_4466.jpg,Hole found,paper_form
INSP4641971,HLCU5046889,2026-01-09T06:56:00.000000,CT04-B-10-3,D2,FRAME,CRITICAL,273.15,USD,EMP202,img_5324.jpg,Bent frame,mobile_app
INSP7201121,HLCU5046889,2026-01-07T15:06:29.704321,CT01-B-05-2,BR,SIDE,MAJOR,186.26,USD,EMP220,img_8646.jpg,,paper_form
INSP3498124,TCNU8698254,2026-01-04T04:41:00.000000,CT01-B-05-2,FL,FLOOR,NO_DEFECT,275.88,USD,EMP839,img_5288.jpg,Scratches,tablet
INSP8184110,TCNU8698254,2026-01-07T08:51:00.000000,CT01-B-05-2,D1,ROOF,NO_DEFECT,276.48,USD,EMP669,img_5294.jpg,Bent frame,paper_form
INSP9693781,CXDU2194596,2026-01-17T10:04:00.000000,CT03-Depot,D1,ROOF,NO_DEFECT,180.58,USD,EMP140,img_8090.jpg,Scratches,tablet
INSP8034792,CXDU2194596,2026-01-17T10:04:00.000000,CT02-C-20-4,D2,ROOF,CRITICAL,,USD,EMP246,img_2068.jpg,Scratches,paper_form
INSP4148888,CXDU2194596,2026-01-12T17:49:00.000000,CT01-A-12-1,H1,ROOF,MINOR,309.37,USD,EMP983,img_1433.jpg,,tablet
INSP6320371,HLCU9854561,2025-12-31T07:14:34.496285,CT01-A-12-1,SC,DOOR,MAJOR,,USD,EMP955,img_8888.jpg,Hole found,paper_form
INSP9532747,HLCU9854561,2026-01-03T04:33:00.000000,CT01-A-12-1,D2,ROOF,CRITICAL,455.76,USD,EMP715,img_9415.jpg,,tablet
INSP6908901,HLCU9854561,2026-01-03T03:56:13.849227,CT03-Depot,FL,FLOOR,NO_DEFECT,344.46,USD,EMP866,img_8914.jpg,,paper_form
INSP4077237,HLCU9854561,2026-01-01T23:52:32.330847,CT04-B-10-3,H1,FLOOR,CRITICAL,74.36,USD,EMP915,img_6438.jpg,Hole found,paper_form
INSP4139854,CXDU5645648,2026-01-17T06:00:00.000000,CT04-B-10-3,D1,FRAME,MAJOR,99.32,USD,EMP342,img_3153.jpg,,tablet
INSP1132552,CXDU5645648,2026-01-16T14:49:00.000000,CT04-B-10-3,D2,FRAME,NO_DEFECT,216.41,USD,EMP265,img_8369.jpg,,mobile_app
INSP9517186,TCNU2017103,2025-12-28T10:53:58.032786,CT02-C-20-4,H1,ROOF,MAJOR,448.46,USD,EMP733,img_6850.jpg,,mobile_app
INSP7158674,TCNU2017103,2025-12-27T18:37:00.000000,CT04-Terminal,D2,ROOF,CRITICAL,334.13,USD,EMP383,img_2936.jpg,Hole found,tablet
INSP6572688,TCNU2017103,2026-01-02T23:02:00.000000,CT04-B-10-3,D2,DOOR,CRITICAL,304.59,USD,EMP769,img_3630.jpg,Bent frame,mobile_app
INSP3693856,TCNU2017103,2025-12-31T15:51:18.853493,CT02-C-20-4,BR,DOOR,MINOR,488.17,USD,EMP231,img_8002.jpg,,mobile_app
INSP5563372,HLCU6576064,2026-01-20T17:49:00.000000,CT01-B-05-2,D2,FRAME,CRITICAL,453.97,USD,EMP959,img_7575.jpg,Bent frame,tablet
INSP2585583,HLCU6576064,2026-01-20T17:49:00.000000,CT03-Depot,BR,DOOR,NO_DEFECT,468.51,USD,EMP544,img_4540.jpg,Hole found,mobile_app
INSP9201739,MSCU1170876,2026-01-03T04:08:00.000000,CT01-A-12-1,H1,SIDE,CRITICAL,396.86,USD,EMP691,img_9695.jpg,,mobile_app
INSP4033158,MSCU1170876,2025-12-26T08:40:00.000000,CT03-A-01-1,D2,FLOOR,CRITICAL,75.32,USD,EMP435,img_5782.jpg,,tablet
INSP7796709,CXDU3014178,2026-01-01T20:06:15.165917,CT01-A-12-1,D1,FRAME,CRITICAL,312.44,USD,EMP155,img_5846.jpg,Scratches,tablet
INSP4346637,CXDU3014178,2026-01-01T21:37:41.922500,CT04-Terminal,FL,FLOOR,NO_DEFECT,393.57,USD,EMP278,img_2249.jpg,Bent frame,mobile_app
INSP4442006,CXDU3014178,2026-01-02T00:04:00.000000,CT03-A-01-1,H1,DOOR,MAJOR,273.09,USD,EMP454,img_8335.jpg,,mobile_app
INSP8916485,CXDU3014178,2026-01-02T00:04:00.000000,CT02-C-20-4,D2,DOOR,MAJOR,166.03,USD,EMP356,img_1296.jpg,,paper_form
INSP5715418,TCNU6554554,2025-12-29T12:07:00.000000,CT03-Depot,D1,ROOF,MINOR,264.08,USD,EMP863,img_4259.jpg,,mobile_app
INSP9145611,TCNU6554554,2026-01-15T14:37:00.000000,CT01-Yard-A,D1,FLOOR,NO_DEFECT,495.62,USD,EMP573,img_8556.jpg,,paper_form
INSP7068056,TCNU6554554,2026-01-15T14:37:00.000000,CT04-B-10-3,D1,DOOR,MAJOR,112.5,USD,EMP497,img_3696.jpg,Hole found,mobile_app
INSP4969036,CXDU2649958,2026-01-19T16:57:01.429002,CT01-A-12-1,FL,ROOF,CRITICAL,410.05,USD,EMP581,img_3015.jpg,Scratches,paper_form
INSP2225719,CXDU2649958,2026-01-19T18:50:00.000000,CT01-A-12-1,FL,FLOOR,MINOR,474.34,USD,EMP700,img_4502.jpg,Scratches,paper_form
INSP5706276,CXDU2649958,2026-01-19T18:50:00.000000,CT04-Terminal,SC,DOOR,NO_DEFECT,55.92,USD,EMP663,img_8597.jpg,,mobile_app
INSP6703227,CXDU2649958,2026-01-18T15:35:00.000000,CT01-Yard-A,FL,FRAME,MINOR,191.03,USD,EMP966,img_7720.jpg,Bent frame,tablet
INSP8038214,CXDU2649958,2026-01-19T09:12:43.376446,CT02-Yard-B,FL,ROOF,NO_DEFECT,122.04,USD,EMP701,img_7326.jpg,Bent frame,mobile_app
INSP7074157,MSCU8135113,2026-01-17T03:58:56.507063,CT03-A-01-1,D2,ROOF,CRITICAL,,USD,EMP639,img_6211.jpg,Bent frame,mobile_app
INSP4903839,MSCU8135113,2026-01-17T20:02:00.000000,CT04-B-10-3,D2,SIDE,MAJOR,293.96,USD,EMP196,img_5036.jpg,Bent frame,paper_form
INSP4048043,MSCU8135113,2026-01-16T20:42:29.998302,CT04-B-10-3,D2,FLOOR,MINOR,112.08,USD,EMP638,img_7717.jpg,Scratches,paper_form
INSP2289521,MSCU7503561,2026-01-10T11:48:00.000000,CT04-B-10-3,H1,DOOR,MINOR,71.32,USD,EMP926,img_2739.jpg,,mobile_app
INSP9608019,MSCU7503561,2026-01-10T11:48:00.000000,CT03-A-01-1,BR,FRAME,NO_DEFECT,287.59,USD,EMP327,img_7976.jpg,Bent frame,mobile_app
INSP6593259,MSCU7503561,2026-01-06T08:47:46.348066,CT03-Depot,D1,SIDE,MAJOR,219.63,USD,EMP669,img_6997.jpg,Bent frame,mobile_app
INSP4630687,MSCU7503561,2026-01-08T09:09:42.557764,CT01-B-05-2,D2,ROOF,CRITICAL,492.44,USD,EMP549,img_6460.jpg,Scratches,tablet
INSP3947313,MSCU7503561,2026-01-09T03:52:07.028479,CT01-B-05-2,BR,FRAME,NO_DEFECT,73.95,USD,EMP803,img_7752.jpg,Hole found,mobile_app
INSP3045620,HLCU2983181,2026-01-17T04:55:00.000000,CT02-Yard-B,FL,ROOF,MINOR,356.87,USD,EMP132,img_6484.jpg,Bent frame,tablet
INSP9254276,HLCU2983181,2026-01-16T03:50:00.000000,CT02-C-20-4,SC,FRAME,CRITICAL,215.73,USD,EMP489,img_4305.jpg,Bent frame,paper_form
INSP4621753,HLCU7993833,2026-01-15T03:59:43.230125,CT03-Depot,SC,FLOOR,MINOR,234.04,USD,EMP766,img_1178.jpg,Scratches,tablet
INSP8137389,HLCU7993833,2026-01-19T08:26:00.000000,CT04-Terminal,H1,DOOR,MINOR,198.67,USD,EMP361,img_7762.jpg,Scratches,mobile_app
INSP4421528,HLCU7993833,2026-01-12T20:28:53.790794,CT04-B-10-3,BR,FLOOR,NO_DEFECT,228.48,USD,EMP708,img_4129.jpg,Scratches,tablet
INSP2404908,HLCU7993833,2026-01-15T19:50:03.079497,CT01-A-12-1,D2,ROOF,NO_DEFECT,170.92,USD,EMP616,img_2676.jpg,,mobile_app
INSP2740206,HLCU7993833,2026-01-09T16:06:00.000000,CT04-Terminal,D1,FLOOR,CRITICAL,193.68,USD,EMP867,img_8074.jpg,Hole found,mobile_app
INSP4483196,PONU2327872,2026-01-24T04:51:00.000000,CT01-B-05-2,H1,FLOOR,CRITICAL,264.46,USD,EMP986,img_1818.jpg,,mobile_app
INSP4328149,PONU2327872,2026-01-24T04:51:00.000000,CT04-Terminal,D1,DOOR,MINOR,265.93,USD,EMP630,img_5899.jpg,Bent frame,mobile_app
INSP5932079,TCNU7362676,2026-01-17T10:26:00.000000,CT02-C-20-4,D2,FLOOR,MAJOR,400.32,USD,EMP656,img_2395.jpg,Hole found,paper_form
INSP8174297,TCNU7362676,2026-01-16T02:40:12.185608,CT03-A-01-1,BR,FRAME,MAJOR,273.09,USD,EMP766,img_1904.jpg,Hole found,paper_form
INSP4640063,TCNU7362676,2026-01-15T17:26:00.000000,CT01-A-12-1,SC,ROOF,NO_DEFECT,181.75,USD,EMP797,img_8266.jpg,Scratches,tablet
INSP5812258,CXDU9134175,2026-01-11T06:01:40.269168,CT04-Terminal,D2,FLOOR,NO_DEFECT,400.43,USD,EMP844,img_3510.jpg,,mobile_app
INSP7482341,CXDU9134175,2026-01-05T11:12:00.000000,CT02-Yard-B,H1,ROOF,CRITICAL,447.23,USD,EMP809,img_9188.jpg,Scratches,paper_form
INSP3871257,CXDU9134175,2026-01-11T12:10:00.000000,CT03-Depot,SC,SIDE,MAJOR,124.2,USD,EMP281,img_1974.jpg,Scratches,mobile_app
INSP5565710,CXDU9134175,2026-01-10T15:01:14.763458,CT03-Depot,SC,FRAME,MINOR,75.82,USD,EMP854,img_6105.jpg,Scratches,tablet
INSP4734848,PONU2216517,2025-12-29T13:49:00.000000,CT01-Yard-A,H1,SIDE,MAJOR,219.32,USD,EMP492,img_2312.jpg,Scratches,paper_form
INSP1991196,PONU2216517,2026-01-08T12:36:00.000000,CT03-A-01-1,D2,FLOOR,NO_DEFECT,195.63,USD,EMP993,img_6334.jpg,Hole found,mobile_app
INSP9249462,PONU2216517,2026-01-08T12:36:00.000000,CT03-Depot,SC,SIDE,CRITICAL,,USD,EMP674,img_3548.jpg,Hole found,paper_form
INSP1403254,HLCU3737001,2026-01-18T14:39:00.000000,CT04-Terminal,FL,DOOR,MAJOR,360.39,USD,EMP659,img_1772.jpg,,paper_form
INSP5190456,HLCU3737001,2026-01-11T16:59:00.000000,CT01-B-05-2,D1,DOOR,NO_DEFECT,276.45,USD,EMP812,img_3703.jpg,Bent frame,paper_form
INSP5538279,MSCU8106118,2026-01-03T07:55:05.324323,CT02-Yard-B,H1,ROOF,NO_DEFECT,166.39,USD,EMP599,img_4077.jpg,,tablet
INSP4126810,MSCU8106118,2025-12-31T19:29:00.000000,CT01-A-12-1,FL,FRAME,CRITICAL,,USD,EMP160,img_1036.jpg,,mobile_app
INSP2045593,MSCU8106118,2026-01-04T22:05:00.000000,CT02-Yard-B,FL,FLOOR,NO_DEFECT,323.04,USD,EMP999,img_4031.jpg,,mobile_app
INSP2661483,MSCU8106118,2026-01-03T18:44:20.643639,CT03-Depot,H1,DOOR,MINOR,,USD,EMP227,img_1087.jpg,Bent frame,paper_form
INSP1489770,MSCU8106118,2026-01-03T22:57:34.221388,CT04-Terminal,H1,FRAME,NO_DEFECT,66.93,USD,EMP780,img_4106.jpg,,mobile_app
INSP8162801,MSCU4338693,2026-01-13T02:07:16.398125,CT04-Terminal,FL,SIDE,MINOR,52.32,USD,EMP271,img_4660.jpg,,paper_form
INSP8101282,MSCU4338693,2026-01-16T15:16:00.000000,CT01-Yard-A,H1,ROOF,NO_DEFECT,202.81,USD,EMP620,img_2659.jpg,Hole found,mobile_app
INSP2746842,MSCU4338693,2026-01-14T04:19:27.202726,CT03-Depot,BR,ROOF,MAJOR,369.16,USD,EMP137,img_4483.jpg,,paper_form
INSP2204862,MSCU4338693,2026-01-15T18:33:59.793412,CT01-Yard-A,D2,SIDE,MINOR,279.11,USD,EMP652,img_3782.jpg,,tablet
INSP3621153,MSCU2630100,2026-01-10T03:31:00.000000,CT01-B-05-2,D1,SIDE,CRITICAL,131.97,USD,EMP775,img_3198.jpg,,paper_form
INSP8486680,MSCU2630100,2026-01-07T08:57:13.554109,CT04-Terminal,FL,SIDE,CRITICAL,260.08,USD,EMP767,img_5470.jpg,Hole found,mobile_app
INSP2901059,MSCU2630100,2026-01-10T03:31:00.000000,CT01-Yard-A,BR,SIDE,CRITICAL,396,USD,EMP496,img_3646.jpg,,paper_form
INSP3369829,CXDU6888129,2026-01-05T04:12:00.000000,CT02-C-20-4,D1,FLOOR,MINOR,65.08,USD,EMP363,img_7197.jpg,Bent frame,paper_form
INSP5676152,CXDU6888129,2025-12-29T14:16:00.000000,CT02-C-20-4,D2,SIDE,MINOR,405.87,USD,EMP830,img_2768.jpg,Scratches,mobile_app
INSP2291371,PONU3764356,2025-12-30T14:04:00.000000,CT03-A-01-1,H1,FRAME,MINOR,134.05,USD,EMP537,img_9276.jpg,Scratches,mobile_app
INSP1098345,PONU3764356,2026-01-01T13:48:00.000000,CT03-Depot,D1,FRAME,CRITICAL,180.39,USD,EMP959,img_4786.jpg,,mobile_app
INSP7613257,MSCU8547623,2026-01-18T06:59:00.000000,CT01-A-12-1,H1,SIDE,MAJOR,135.82,USD,EMP466,img_4260.jpg,Scratches,tablet
INSP2255155,MSCU8547623,2026-01-19T07:15:04.956153,CT03-Depot,SC,SIDE,MAJOR,393.45,USD,EMP781,img_5067.jpg,Scratches,tablet
INSP6546204,MSCU8547623,2026-01-19T15:21:00.000000,CT03-A-01-1,SC,FLOOR,CRITICAL,468.27,USD,EMP261,img_5441.jpg,,mobile_app
INSP3212061,MSCU8547623,2026-01-19T05:48:19.843185,CT03-A-01-1,BR,FLOOR,MAJOR,,USD,EMP462,img_4373.jpg,Bent frame,tablet
INSP8320028,PONU8334789,2026-01-05T06:15:00.000000,CT02-C-20-4,H1,SIDE,MINOR,432.98,USD,EMP428,img_4811.jpg,Bent frame,paper_form
INSP4073337,PONU8334789,2026-01-25T20:56:00.000000,CT03-A-01-1,D2,DOOR,NO_DEFECT,489.15,USD,EMP440,img_4684.jpg,Bent frame,mobile_app
INSP2050418,MSCU2473283,2026-01-14T10:52:00.000000,CT02-Yard-B,FL,ROOF,MINOR,474.87,USD,EMP130,img_2151.jpg,,tablet
INSP2972958,MSCU2473283,2026-01-13T18:34:00.000000,CT03-A-01-1,SC,DOOR,NO_DEFECT,316.98,USD,EMP702,img_7128.jpg,,paper_form
INSP7050039,CXDU6821808,2026-01-10T12:14:00.000000,CT03-A-01-1,BR,DOOR,NO_DEFECT,269.51,USD,EMP478,img_2848.jpg,Scratches,paper_form
INSP6420617,CXDU6821808,2026-01-09T18:53:00.000000,CT02-Yard-B,D2,ROOF,CRITICAL,168.46,USD,EMP811,img_4831.jpg,Hole found,mobile_app
INSP6694396,CXDU6821808,2026-01-10T12:14:00.000000,CT03-Depot,H1,FLOOR,MINOR,134.55,USD,EMP607,img_5158.jpg,Bent frame,paper_form
INSP3933819,CXDU6821808,2026-01-09T20:33:37.173189,CT02-Yard-B,D1,FLOOR,MAJOR,109.8,USD,EMP337,img_8638.jpg,Bent frame,mobile_app
INSP3564149,MSCU4990742,2026-01-13T04:28:01.825442,CT03-Depot,BR,FRAME,MINOR,241.1,USD,EMP901,img_8539.jpg,Scratches,paper_form
INSP1800824,MSCU4990742,2026-01-24T03:04:00.000000,CT04-Terminal,FL,DOOR,MINOR,361.33,USD,EMP742,img_5557.jpg,Hole found,paper_form
INSP2581142,MSCU4990742,2026-01-19T12:03:30.674232,CT04-B-10-3,SC,FLOOR,CRITICAL,225.71,USD,EMP484,img_9276.jpg,,tablet
INSP3651669,MSCU4990742,2026-01-24T03:04:00.000000,CT01-Yard-A,D1,SIDE,MAJOR,163.44,USD,EMP890,img_8552.jpg,Scratches,mobile_app
INSP9134107,CXDU2538422,2025-12-29T11:04:00.000000,CT01-A-12-1,SC,FLOOR,CRITICAL,131.77,USD,EMP617,img_9828.jpg,Hole found,mobile_app
INSP8771759,CXDU2538422,2026-01-02T00:21:00.000000,CT04-B-10-3,SC,SIDE,CRITICAL,180.56,USD,EMP660,img_4740.jpg,Hole found,mobile_app
INSP4637948,TCNU2114679,2026-01-04T13:46:00.000000,CT03-Depot,D2,FLOOR,CRITICAL,417.39,USD,EMP859,img_5887.jpg,Scratches,paper_form
INSP3556765,TCNU2114679,2026-01-03T04:41:30.219011,CT02-C-20-4,FL,SIDE,NO_DEFECT,299.28,USD,EMP272,img_7581.jpg,,tablet
INSP8421597,TCNU2114679,2026-01-01T03:38:59.406667,CT02-Yard-B,D2,ROOF,MINOR,301.92,USD,EMP321,img_7274.jpg,Hole found,mobile_app
INSP5222045,CXDU3985301,2026-01-07T22:28:32.908704,CT03-Depot,H1,FLOOR,NO_DEFECT,258.02,USD,EMP308,img_5024.jpg,Scratches,mobile_app
INSP4424076,CXDU3985301,2026-01-04T21:07:00.000000,CT04-Terminal,FL,FLOOR,CRITICAL,472.06,USD,EMP197,img_7625.jpg,,mobile_app
INSP1311747,CXDU3985301,2026-01-09T14:15:40.212314,CT03-A-01-1,SC,FLOOR,CRITICAL,144.57,USD,EMP495,img_6562.jpg,,tablet
INSP3273784,CXDU3985301,2026-01-13T08:56:11.040339,CT01-Yard-A,D2,ROOF,MAJOR,304.57,USD,EMP612,img_3086.jpg,,paper_form
INSP9039264,CXDU3985301,2026-01-14T01:46:00.000000,CT02-C-20-4,BR,FLOOR,MAJOR,,USD,EMP611,img_6801.jpg,Scratches,mobile_app
INSP7895426,CXDU3985301,2026-01-09T09:52:17.112526,CT03-Depot,H1,FLOOR,CRITICAL,299.85,USD,EMP551,img_2947.jpg,Scratches,mobile_app
INSP9164148,TCNU8070058,2026-01-07T06:56:00.000000,CT01-A-12-1,H1,SIDE,MAJOR,344.26,USD,EMP469,img_1936.jpg,Bent frame,paper_form
INSP9826696,TCNU8070058,2026-01-15T12:08:00.000000,CT04-Terminal,FL,SIDE,MAJOR,154.77,USD,EMP809,img_4054.jpg,Scratches,mobile_app
INSP2615691,HLCU8521162,2025-12-21T09:46:00.000000,CT01-B-05-2,FL,ROOF,NO_DEFECT,59.91,USD,EMP230,img_7317.jpg,Hole found,tablet
INSP8886952,HLCU8521162,2025-12-17T21:19:00.000000,CT03-A-01-1,FL,SIDE,MINOR,405.77,USD,EMP578,img_6382.jpg,,mobile_app
INSP3619195,PONU5099156,2026-01-15T15:07:00.000000,CT01-B-05-2,D2,DOOR,NO_DEFECT,,USD,EMP117,img_8215.jpg,,paper_form
INSP2674909,PONU5099156,2026-01-17T11:41:00.000000,CT01-B-05-2,FL,DOOR,MAJOR,432.01,USD,EMP734,img_3352.jpg,Bent frame,paper_form
INSP6798196,TCNU5900366,2026-01-06T09:32:00.000000,CT01-B-05-2,D2,DOOR,CRITICAL,422.32,USD,EMP588,img_8988.jpg,,tablet
INSP3901548,TCNU5900366,2026-01-01T11:18:00.000000,CT03-A-01-1,H1,FLOOR,MINOR,347.68,USD,EMP632,img_3264.jpg,,tablet
INSP4941178,PONU2710889,2025-12-20T16:05:00.000000,CT02-C-20-4,SC,SIDE,CRITICAL,271.61,USD,EMP511,img_8784.jpg,Bent frame,paper_form
INSP6693212,PONU2710889,2026-01-12T08:44:00.000000,CT04-B-10-3,SC,DOOR,MAJOR,383.22,USD,EMP954,img_8000.jpg,,tablet
INSP7348174,CXDU3479875,2026-01-22T22:23:00.000000,CT01-A-12-1,BR,DOOR,CRITICAL,271.61,USD,EMP369,img_6628.jpg,Bent frame,tablet
INSP1878241,CXDU3479875,2026-01-22T22:22:00.000000,CT02-Yard-B,D1,SIDE,NO_DEFECT,302.33,USD,EMP761,img_7484.jpg,,paper_form
INSP8643074,PONU7265124,2026-01-09T07:44:00.000000,CT03-Depot,D1,FLOOR,CRITICAL,172.7,USD,EMP216,img_8068.jpg,,paper_form
INSP6908130,PONU7265124,2026-01-25T16:46:00.000000,CT03-Depot,D1,FRAME,NO_DEFECT,250.92,USD,EMP796,img_3527.jpg,,tablet
INSP2184975,MSCU4101355,2025-12-29T21:23:00.000000,CT01-A-12-1,D2,FRAME,NO_DEFECT,106.04,USD,EMP711,img_1897.jpg,Bent frame,paper_form
INSP6010488,MSCU4101355,2025-12-29T08:41:17.671350,CT03-A-01-1,BR,FLOOR,CRITICAL,416.49,USD,EMP974,img_8599.jpg,,paper_form
INSP4283758,MSCU4101355,2025-12-29T07:46:00.000000,CT01-A-12-1,FL,FLOOR,CRITICAL,59.52,USD,EMP174,img_1218.jpg,,tablet
INSP3178099,MSCU4101355,2025-12-29T20:15:31.316317,CT01-A-12-1,SC,FLOOR,NO_DEFECT,441.26,USD,EMP262,img_6286.jpg,,tablet
INSP5857426,CXDU1217287,2026-01-03T01:46:00.000000,CT01-B-05-2,BR,DOOR,NO_DEFECT,,USD,EMP563,img_8070.jpg,Hole found,mobile_app
INSP9541375,CXDU1217287,2026-01-01T18:17:00.000000,CT03-A-01-1,H1,DOOR,NO_DEFECT,378.04,USD,EMP318,img_3542.jpg,,mobile_app
INSP4015296,CXDU1217287,2026-01-03T01:46:00.000000,CT04-B-10-3,SC,ROOF,MAJOR,244,USD,EMP330,img_4300.jpg,,tablet
INSP2097782,HLCU4019442,2026-01-21T08:36:00.000000,CT03-Depot,SC,FRAME,MINOR,458.06,USD,EMP928,img_5717.jpg,,paper_form
INSP8315158,HLCU4019442,2026-01-21T08:35:00.000000,CT01-B-05-2,FL,FRAME,NO_DEFECT,485.77,USD,EMP803,img_5839.jpg,Bent frame,mobile_app
INSP8229018,PONU7550552,2026-01-12T06:16:00.000000,CT03-Depot,SC,SIDE,MINOR,52.55,USD,EMP593,img_8419.jpg,,mobile_app
INSP9901334,PONU7550552,2026-01-13T23:18:00.000000,CT03-A-01-1,FL,ROOF,CRITICAL,142.72,USD,EMP724,img_4383.jpg,Hole found,paper_form
INSP9818801,PONU7550552,2026-01-13T23:18:00.000000,CT03-A-01-1,D2,DOOR,CRITICAL,277.71,USD,EMP551,img_9178.jpg,Scratches,mobile_app
INSP8588998,TCNU8591661,2025-12-29T12:16:00.000000,CT01-A-12-1,SC,FLOOR,MINOR,164.78,USD,EMP425,img_2430.jpg,,mobile_app
INSP3772706,TCNU8591661,2026-01-02T04:42:00.000000,CT03-A-01-1,SC,FLOOR,MAJOR,129.3,USD,EMP762,img_2559.jpg,Bent frame,mobile_app
INSP2435906,TCNU8591661,2025-12-29T17:56:50.399833,CT03-A-01-1,H1,SIDE,MINOR,171.76,USD,EMP207,img_9294.jpg,Hole found,paper_form
INSP3413818,TCNU5340647,2026-01-10T21:52:00.000000,CT01-B-05-2,D2,FLOOR,MAJOR,367.47,USD,EMP760,img_1040.jpg,,tablet
INSP1881930,HLCU2863192,2026-01-12T14:51:00.000000,CT01-A-12-1,D1,SIDE,CRITICAL,,USD,EMP272,img_4588.jpg,Hole found,paper_form
INSP4357321,HLCU2863192,2026-01-14T00:23:00.000000,CT02-Yard-B,H1,FRAME,CRITICAL,277.14,USD,EMP303,img_3802.jpg,Bent frame,mobile_app
INSP6443677,MSCU7316151,2026-01-04T16:48:20.967767,CT01-A-12-1,BR,FRAME,MINOR,243.16,USD,EMP592,img_8514.jpg,Bent frame,tablet
INSP1061330,MSCU7316151,2025-12-30T23:30:01.117259,CT01-B-05-2,SC,FLOOR,CRITICAL,405.57,USD,EMP968,img_6442.jpg,Bent frame,paper_form
INSP1860712,MSCU7316151,2026-01-06T00:20:00.000000,CT01-B-05-2,BR,SIDE,MINOR,399.96,USD,EMP329,img_7847.jpg,Bent frame,tablet
INSP4608658,MSCU7316151,2026-01-02T09:42:37.196310,CT02-C-20-4,SC,FLOOR,MAJOR,319.98,USD,EMP637,img_2881.jpg,Hole found,tablet
INSP8072166,MSCU7408071,2026-01-06T11:50:00.000000,CT01-B-05-2,H1,FRAME,CRITICAL,59.01,USD,EMP481,img_8042.jpg,Scratches,paper_form
INSP8166290,MSCU7408071,2026-01-15T14:03:00.000000,CT02-C-20-4,SC,FRAME,CRITICAL,209.47,USD,EMP240,img_8376.jpg,,mobile_app
INSP9837678,PONU2523195,2026-01-01T08:19:00.000000,CT01-B-05-2,D2,SIDE,NO_DEFECT,325.47,USD,EMP605,img_1281.jpg,,tablet
INSP1332809,PONU2523195,2025-12-25T06:28:00.000000,CT02-Yard-B,SC,ROOF,MINOR,320.1,USD,EMP979,img_4290.jpg,Bent frame,mobile_app
INSP5594624,MSCU1131803,2026-01-03T09:58:00.000000,CT02-Yard-B,BR,DOOR,MAJOR,177.83,USD,EMP685,img_9183.jpg,Scratches,tablet
INSP5697576,MSCU1131803,2026-01-05T05:07:00.000000,CT02-C-20-4,D2,SIDE,NO_DEFECT,435.38,USD,EMP884,img_9619.jpg,Bent frame,mobile_app
INSP6458696,MSCU1131803,2026-01-03T16:36:06.586723,CT04-B-10-3,SC,FLOOR,MAJOR,182.85,USD,EMP326,img_3004.jpg,,mobile_app
INSP5139221,MSCU1131803,2026-01-03T23:18:40.752616,CT01-B-05-2,FL,SIDE,NO_DEFECT,460.71,USD,EMP431,img_8414.jpg,,tablet
INSP8446143,PONU4684967,2026-01-17T17:47:00.000000,CT02-C-20-4,D2,FLOOR,MAJOR,137.65,USD,EMP427,img_3221.jpg,,tablet
INSP1020850,PONU4684967,2026-01-24T19:58:00.000000,CT01-Yard-A,FL,FLOOR,MAJOR,432.97,USD,EMP838,img_2401.jpg,Bent frame,paper_form
INSP8921949,TCNU3273252,2026-01-16T04:07:00.000000,CT01-A-12-1,D1,FLOOR,CRITICAL,169.98,USD,EMP669,img_4962.jpg,Bent frame,mobile_app
INSP5599951,TCNU3273252,2026-01-16T04:07:00.000000,CT02-Yard-B,D1,ROOF,MINOR,100.61,USD,EMP106,img_6252.jpg,,mobile_app
INSP1122597,MSCU4445612,2025-12-24T18:27:00.000000,CT02-C-20-4,SC,FLOOR,NO_DEFECT,115.08,USD,EMP626,img_3044.jpg,,tablet
INSP6805820,MSCU4445612,2025-12-23T23:45:16.830786,CT01-B-05-2,BR,ROOF,MINOR,183.16,USD,EMP522,img_2031.jpg,,tablet
INSP3831706,MSCU4445612,2025-12-19T07:32:00.000000,CT04-B-10-3,BR,FRAME,MINOR,239.21,USD,EMP401,img_8606.jpg,,tablet
