event_time,container_no_raw,size_raw,location_raw,note_raw,stage,source_file,source_row
2026-01-13T17:42:38.251075,CXDU7282793,20,CT04-B-10-3,Dent on panel,REPAIRED,mnr_system_dump.xlsx,12414
2026-01-16T10:37:00.000000,CXDU7282793,20,CT03-A-01-1,,COMPLETED,mnr_system_dump.xlsx,14514
2026-01-08T09:29:00.000000,HLCU1244859,40,CT04-Terminal,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,136
2025-12-22T17:35:00.000000,HLCU5143723,40,CT04-B-10-3,,ESTIMATE,mnr_system_dump.xlsx,138
2026-01-17T03:09:00.000000,HLCU5143723,45,CT02-Yard-B,,APPROVAL,mnr_system_dump.xlsx,16593
2026-01-17T03:09:00.000000,HLCU5143723,45,CT01-A-12-1,,COMPLETED,mnr_system_dump.xlsx,5107
2026-01-10T13:54:00.000000,PONU9936749,45,CT01-A-12-1,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,20010
2026-01-16T23:37:00.000000,PONU9936749,45,CT01-Yard-A,,COMPLETED,mnr_system_dump.xlsx,139
2026-01-18T07:33:00.000000,HLCU9352048,20,CT04-B-10-3,,ESTIMATE,mnr_system_dump.xlsx,140
2026-01-19T15:07:00.000000,TCNU8832033,20,CT03-Depot,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,18785
2026-01-18T05:16:28.551516,TCNU8832033,20,CT04-Terminal,,APPROVAL,mnr_system_dump.xlsx,142
2026-01-16T10:28:00.000000,TCNU8832033,45,CT02-Yard-B,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,1915
2026-01-03T16:06:00.000000,TCNU7639757,40,CT04-B-10-3,,ESTIMATE,mnr_system_dump.xlsx,143
2026-01-01T21:52:04.436259,HLCU2225622,20,CT01-Yard-A,,ESTIMATE,mnr_system_dump.xlsx,5809
2026-01-23T05:56:00.000000,HLCU2225622,45,CT02-Yard-B,,APPROVAL,mnr_system_dump.xlsx,7242
2026-01-22T16:08:03.865132,HLCU2225622,40,CT01-Yard-A,Floor broken,COMPLETED,mnr_system_dump.xlsx,145
2026-01-18T06:55:00.000000,HLCU1253574,45,CT02-Yard-B,Floor broken,ESTIMATE,mnr_system_dump.xlsx,146
2026-01-09T12:55:00.000000,HLCU1253574,20,CT01-Yard-A,,AUTHORIZATION,mnr_system_dump.xlsx,21934
2026-01-11T03:09:18.328898,HLCU1253574,40,CT03-A-01-1,,REPAIRED,mnr_system_dump.xlsx,17986
2026-01-18T05:44:06.673762,HLCU1253574,40,CT02-Yard-B,,COMPLETED,mnr_system_dump.xlsx,6645
2026-01-04T09:11:00.000000,HLCU6722316,20,CT03-Depot,Floor broken,ESTIMATE,mnr_system_dump.xlsx,8327
2026-01-02T13:07:08.090385,HLCU6722316,20,CT01-Yard-A,Floor broken,APPROVAL,mnr_system_dump.xlsx,4293
2026-01-04T09:11:00.000000,HLCU6722316,45,CT01-B-05-2,,COMPLETED,mnr_system_dump.xlsx,147
2026-01-14T18:47:00.000000,HLCU8194258,45,CT04-B-10-3,Floor broken,ESTIMATE,mnr_system_dump.xlsx,2703
2026-01-14T18:48:00.000000,HLCU8194258,40,CT01-B-05-2,Floor broken,APPROVAL,mnr_system_dump.xlsx,12229
2026-01-14T18:47:00.192055,HLCU8194258,40,CT02-Yard-B,,COMPLETED,mnr_system_dump.xlsx,148
2025-12-13T12:04:00.000000,CXDU2786346,40,CT01-B-05-2,Floor broken,AUTHORIZATION,mnr_system_dump.xlsx,149
2026-01-08T07:52:00.000000,PONU2597972,40,CT01-Yard-A,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,150
2026-01-08T07:51:00.000000,PONU2597972,40,CT03-Depot,,COMPLETED,mnr_system_dump.xlsx,10284
2025-12-24T08:06:00.000000,MSCU6772145,40,CT02-Yard-B,,ESTIMATE,mnr_system_dump.xlsx,12877
2025-12-24T08:06:00.000000,MSCU6772145,20,CT04-Terminal,Floor broken,APPROVAL,mnr_system_dump.xlsx,13839
2025-12-24T07:39:22.203856,MSCU6772145,20,CT04-B-10-3,Dent on panel,COMPLETED,mnr_system_dump.xlsx,151
2026-01-03T13:12:00.000000,PONU2280919,45,CT02-Yard-B,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,153
2026-01-23T11:27:00.000000,PONU1728531,45,CT01-Yard-A,Floor broken,APPROVAL,mnr_system_dump.xlsx,154
2025-12-16T16:46:00.000000,MSCU8677923,40,CT04-Terminal,,REPAIRED,mnr_system_dump.xlsx,156
2026-01-22T11:41:00.000000,TCNU6916328,45,CT02-Yard-B,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,157
2026-01-02T20:49:58.275775,PONU7419691,45,CT01-B-05-2,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,5222
2026-01-14T03:22:00.000000,PONU7419691,20,CT02-Yard-B,,APPROVAL,mnr_system_dump.xlsx,10646
2026-01-14T03:22:00.000000,PONU7419691,40,CT01-Yard-A,Dent on panel,COMPLETED,mnr_system_dump.xlsx,159
2026-01-14T11:22:00.000000,CXDU4978174,20,CT04-Terminal,,ESTIMATE,mnr_system_dump.xlsx,19088
2026-01-17T12:19:41.148451,CXDU4978174,45,CT02-C-20-4,Door hinge loose,APPROVAL,mnr_system_dump.xlsx,20349
2026-01-18T23:01:00.000000,CXDU4978174,20,CT02-C-20-4,Floor broken,COMPLETED,mnr_system_dump.xlsx,160
2026-01-07T06:24:00.000000,MSCU5393414,40,CT01-B-05-2,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,20586
2026-01-03T11:10:00.000000,MSCU5393414,45,CT01-A-12-1,,COMPLETED,mnr_system_dump.xlsx,161
2026-01-16T20:23:33.133799,CXDU7021750,20,CT04-Terminal,,ESTIMATE,mnr_system_dump.xlsx,20840
2026-01-14T01:30:31.190312,CXDU7021750,45,CT02-C-20-4,Dent on panel,AUTHORIZATION,mnr_system_dump.xlsx,162
2026-01-15T04:05:22.456385,CXDU7021750,40,CT04-Terminal,Door hinge loose,REPAIRED,mnr_system_dump.xlsx,6713
2026-01-17T03:48:00.000000,CXDU7021750,45,CT02-Yard-B,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,6409
2026-01-11T19:04:00.000000,MSCU5978564,20,CT03-Depot,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,163
2026-01-13T10:19:00.000000,MSCU5978564,45,CT04-Terminal,Dent on panel,COMPLETED,mnr_system_dump.xlsx,2035
2026-01-08T05:08:00.000000,HLCU5435218,20,CT04-B-10-3,Floor broken,ESTIMATE,mnr_system_dump.xlsx,164
2026-01-10T00:57:00.000000,HLCU5435218,45,CT03-A-01-1,,COMPLETED,mnr_system_dump.xlsx,15528
2026-01-19T14:34:03.528366,PONU6207609,20,CT02-Yard-B,,ESTIMATE,mnr_system_dump.xlsx,165
2026-01-19T16:30:16.947175,PONU6207609,40,CT04-B-10-3,,AUTHORIZATION,mnr_system_dump.xlsx,2558
2026-01-17T14:58:18.720241,PONU6207609,20,CT03-A-01-1,Dent on panel,APPROVAL,mnr_system_dump.xlsx,9641
2026-01-17T11:15:55.766315,PONU6207609,20,CT04-B-10-3,Door hinge loose,APPROVAL,mnr_system_dump.xlsx,15778
2026-01-20T09:40:00.000000,PONU6207609,45,CT01-B-05-2,Door hinge loose,REPAIRED,mnr_system_dump.xlsx,15136
2026-01-14T18:47:00.000000,PONU6207609,45,CT03-A-01-1,Dent on panel,COMPLETED,mnr_system_dump.xlsx,6770
2026-01-23T20:06:00.000000,CXDU4589694,40,CT02-Yard-B,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,9642
2026-01-23T20:06:49.282970,CXDU4589694,20,CT04-Terminal,Floor broken,APPROVAL,mnr_system_dump.xlsx,166
2026-01-23T20:07:00.000000,CXDU4589694,20,CT01-B-05-2,,COMPLETED,mnr_system_dump.xlsx,672
2026-01-12T10:35:00.000000,HLCU8646381,40,CT02-Yard-B,Floor broken,ESTIMATE,mnr_system_dump.xlsx,11959
2026-01-11T19:02:00.000000,HLCU8646381,40,CT01-A-12-1,Dent on panel,COMPLETED,mnr_system_dump.xlsx,167
2026-01-20T08:17:00.000000,TCNU7319652,20,CT01-A-12-1,,ESTIMATE,mnr_system_dump.xlsx,168
2026-01-05T15:14:06.141450,TCNU7319652,45,CT01-B-05-2,,APPROVAL,mnr_system_dump.xlsx,17335
2026-01-20T08:17:00.000000,TCNU7319652,40,CT01-B-05-2,Floor broken,COMPLETED,mnr_system_dump.xlsx,16895
2026-01-09T03:58:57.584275,CXDU5948950,45,CT04-Terminal,Floor broken,ESTIMATE,mnr_system_dump.xlsx,13570
2026-01-09T14:32:00.000000,CXDU5948950,20,CT01-B-05-2,Dent on panel,APPROVAL,mnr_system_dump.xlsx,172
2026-01-09T14:32:00.000000,CXDU5948950,40,CT03-Depot,,COMPLETED,mnr_system_dump.xlsx,5231
2026-01-22T13:15:01.936196,TCNU5797714,20,CT03-A-01-1,,ESTIMATE,mnr_system_dump.xlsx,174
2026-01-22T13:15:00.000000,TCNU5797714,40,CT02-C-20-4,,APPROVAL,mnr_system_dump.xlsx,21672
2026-01-22T13:16:00.000000,TCNU5797714,40,CT03-A-01-1,,COMPLETED,mnr_system_dump.xlsx,2860
2025-12-27T14:49:00.000000,TCNU7297320,45,CT02-Yard-B,Floor broken,ESTIMATE,mnr_system_dump.xlsx,175
2025-12-22T15:15:35.456799,TCNU7297320,40,CT04-Terminal,Floor broken,AUTHORIZATION,mnr_system_dump.xlsx,9185
2025-12-27T14:49:00.000000,TCNU7297320,20,CT02-C-20-4,Floor broken,REPAIRED,mnr_system_dump.xlsx,13361
2025-12-25T07:37:55.465981,TCNU7297320,45,CT02-C-20-4,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,1301
2026-01-09T11:54:00.000000,MSCU9204961,20,CT03-A-01-1,,ESTIMATE,mnr_system_dump.xlsx,178
2026-01-11T05:53:00.000000,MSCU9204961,45,CT01-A-12-1,,COMPLETED,mnr_system_dump.xlsx,21684
2026-01-03T21:01:00.000000,HLCU3983274,45,CT02-C-20-4,,APPROVAL,mnr_system_dump.xlsx,180
2026-01-13T06:16:03.207145,PONU3442536,45,CT04-B-10-3,,ESTIMATE,mnr_system_dump.xlsx,20483
2026-01-13T10:06:00.000000,PONU3442536,40,CT04-Terminal,,APPROVAL,mnr_system_dump.xlsx,15449
2026-01-12T07:25:00.000000,PONU3442536,40,CT03-A-01-1,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,181
2025-12-20T22:33:00.000000,CXDU6258483,40,CT01-B-05-2,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,1405
2026-01-17T10:05:50.819574,CXDU6258483,45,CT02-C-20-4,,AUTHORIZATION,mnr_system_dump.xlsx,6436
2026-01-10T23:22:45.105538,CXDU6258483,20,CT02-Yard-B,Floor broken,APPROVAL,mnr_system_dump.xlsx,3767
2026-01-20T12:14:00.000000,CXDU6258483,40,CT04-Terminal,Floor broken,REPAIRED,mnr_system_dump.xlsx,15608
2025-12-22T14:55:13.627999,CXDU6258483,40,CT02-C-20-4,Floor broken,COMPLETED,mnr_system_dump.xlsx,183
2026-01-06T01:56:00.000000,MSCU2194851,40,CT02-C-20-4,,ESTIMATE,mnr_system_dump.xlsx,7492
2026-01-06T01:56:00.000000,MSCU2194851,45,CT03-Depot,Floor broken,AUTHORIZATION,mnr_system_dump.xlsx,5541
2025-12-31T18:34:47.757450,MSCU2194851,40,CT02-C-20-4,,APPROVAL,mnr_system_dump.xlsx,20794
2025-12-31T17:05:04.573620,MSCU2194851,20,CT01-A-12-1,Dent on panel,REPAIRED,mnr_system_dump.xlsx,7240
2026-01-04T08:25:30.241959,MSCU2194851,20,CT01-A-12-1,Dent on panel,COMPLETED,mnr_system_dump.xlsx,184
2025-12-14T01:31:00.000000,CXDU5350021,45,CT04-Terminal,,ESTIMATE,mnr_system_dump.xlsx,2345
2025-12-13T23:28:54.266826,CXDU5350021,40,CT02-C-20-4,Floor broken,APPROVAL,mnr_system_dump.xlsx,185
2025-12-12T22:55:13.913264,CXDU5350021,40,CT01-A-12-1,Dent on panel,COMPLETED,mnr_system_dump.xlsx,12082
2025-12-23T15:21:00.000000,PONU6686139,45,CT01-A-12-1,,ESTIMATE,mnr_system_dump.xlsx,186
2025-12-24T12:21:00.000000,PONU6686139,40,CT01-B-05-2,,COMPLETED,mnr_system_dump.xlsx,13718
2026-01-08T17:42:00.000000,PONU5669943,20,CT01-A-12-1,Floor broken,ESTIMATE,mnr_system_dump.xlsx,20571
2026-01-07T09:56:00.000000,PONU5669943,40,CT01-A-12-1,,COMPLETED,mnr_system_dump.xlsx,189
2026-01-12T07:39:54.419799,MSCU2273644,45,CT01-Yard-A,Floor broken,ESTIMATE,mnr_system_dump.xlsx,190
2026-01-13T15:26:00.000000,MSCU2273644,40,CT03-Depot,,APPROVAL,mnr_system_dump.xlsx,13865
2026-01-10T12:30:00.000000,MSCU2273644,45,CT02-Yard-B,,COMPLETED,mnr_system_dump.xlsx,21499
2025-12-28T05:06:00.000000,HLCU2467383,40,CT02-C-20-4,Floor broken,ESTIMATE,mnr_system_dump.xlsx,191
2025-12-26T11:02:00.000000,HLCU2467383,20,CT03-A-01-1,Dent on panel,COMPLETED,mnr_system_dump.xlsx,12193
2026-01-21T13:39:00.000000,HLCU1506385,40,CT03-Depot,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,1734
2026-01-19T20:54:00.000000,HLCU1506385,40,CT01-B-05-2,,APPROVAL,mnr_system_dump.xlsx,193
2026-01-21T05:55:18.970829,HLCU1506385,45,CT03-A-01-1,,COMPLETED,mnr_system_dump.xlsx,16994
2026-01-18T13:23:28.211622,TCNU3549773,45,CT01-B-05-2,,ESTIMATE,mnr_system_dump.xlsx,5472
2026-01-14T20:24:51.064889,TCNU3549773,45,CT04-Terminal,Floor broken,APPROVAL,mnr_system_dump.xlsx,194
2026-01-25T03:29:00.000000,TCNU3549773,20,CT01-A-12-1,,COMPLETED,mnr_system_dump.xlsx,19987
2026-01-24T19:59:00.000000,PONU1243517,45,CT03-A-01-1,,ESTIMATE,mnr_system_dump.xlsx,6137
2026-01-24T02:27:57.036593,PONU1243517,45,CT04-Terminal,,APPROVAL,mnr_system_dump.xlsx,17263
2026-01-22T23:57:42.117260,PONU1243517,20,CT04-Terminal,Dent on panel,COMPLETED,mnr_system_dump.xlsx,200
2026-01-22T05:59:00.000000,PONU6741685,40,CT02-C-20-4,Floor broken,ESTIMATE,mnr_system_dump.xlsx,201
2026-01-16T01:28:00.000000,PONU6741685,45,CT01-B-05-2,,APPROVAL,mnr_system_dump.xlsx,5124
2026-01-21T11:38:17.429665,PONU6741685,20,CT01-A-12-1,,COMPLETED,mnr_system_dump.xlsx,2908
2026-01-06T02:52:00.000000,PONU5507843,40,CT01-A-12-1,,ESTIMATE,mnr_system_dump.xlsx,18638
2026-01-06T19:01:41.052609,PONU5507843,20,CT03-A-01-1,Door hinge loose,AUTHORIZATION,mnr_system_dump.xlsx,15442
2026-01-07T02:13:00.000000,PONU5507843,40,CT01-Yard-A,Dent on panel,APPROVAL,mnr_system_dump.xlsx,13824
2026-01-06T22:18:42.657301,PONU5507843,40,CT03-Depot,,REPAIRED,mnr_system_dump.xlsx,6195
2026-01-06T14:18:06.056357,PONU5507843,45,CT01-A-12-1,Floor broken,COMPLETED,mnr_system_dump.xlsx,202
2026-01-18T08:46:00.000000,MSCU3854783,40,CT03-A-01-1,,ESTIMATE,mnr_system_dump.xlsx,203
2026-01-14T17:29:00.000000,CXDU5406624,45,CT01-Yard-A,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,16236
2026-01-08T09:29:00.000000,CXDU5406624,45,CT01-B-05-2,Floor broken,COMPLETED,mnr_system_dump.xlsx,204
2026-01-06T00:37:00.000000,HLCU2043375,45,CT02-C-20-4,,ESTIMATE,mnr_system_dump.xlsx,21623
2026-01-06T00:37:00.000000,HLCU2043375,40,CT04-Terminal,,COMPLETED,mnr_system_dump.xlsx,205
2025-12-25T23:07:00.000000,CXDU3624154,45,CT03-Depot,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,2119
2025-12-25T20:27:16.201134,CXDU3624154,40,CT02-C-20-4,,APPROVAL,mnr_system_dump.xlsx,206
2025-12-20T16:08:00.000000,CXDU3624154,45,CT03-A-01-1,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,6385
2026-01-01T08:32:00.000000,CXDU6059316,45,CT01-Yard-A,,ESTIMATE,mnr_system_dump.xlsx,14230
2026-01-09T19:17:00.000000,CXDU6059316,40,CT04-Terminal,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,208
2026-01-08T19:49:00.000000,MSCU8605089,45,CT03-A-01-1,,ESTIMATE,mnr_system_dump.xlsx,209
2026-01-10T07:12:46.009029,MSCU8605089,20,CT01-B-05-2,Door hinge loose,AUTHORIZATION,mnr_system_dump.xlsx,5293
2026-01-11T17:35:13.051918,MSCU8605089,20,CT02-C-20-4,Door hinge loose,REPAIRED,mnr_system_dump.xlsx,11263
2026-01-16T04:12:00.000000,MSCU8605089,40,CT03-A-01-1,,COMPLETED,mnr_system_dump.xlsx,4413
2026-01-08T12:25:00.000000,MSCU5456268,45,CT04-Terminal,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,210
2026-01-14T19:00:00.000000,MSCU5456268,40,CT02-Yard-B,,COMPLETED,mnr_system_dump.xlsx,9967
2026-01-11T14:43:00.000000,CXDU8648392,40,CT03-A-01-1,,ESTIMATE,mnr_system_dump.xlsx,211
2026-01-17T10:09:00.000000,CXDU8648392,40,CT01-A-12-1,Dent on panel,COMPLETED,mnr_system_dump.xlsx,10137
2026-01-15T15:34:00.000000,PONU1591798,40,CT01-A-12-1,,AUTHORIZATION,mnr_system_dump.xlsx,213
2025-12-19T02:37:00.000000,TCNU3048431,20,CT02-C-20-4,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,218
2026-01-17T07:57:29.312147,MSCU8562115,45,CT04-Terminal,,ESTIMATE,mnr_system_dump.xlsx,220
2026-01-17T17:28:00.000000,MSCU8562115,40,CT03-A-01-1,Dent on panel,AUTHORIZATION,mnr_system_dump.xlsx,9600
2026-01-08T23:02:36.811759,MSCU8562115,40,CT03-Depot,Dent on panel,REPAIRED,mnr_system_dump.xlsx,10943
2026-01-15T03:01:24.163259,MSCU8562115,40,CT04-B-10-3,Dent on panel,COMPLETED,mnr_system_dump.xlsx,17483
2025-12-29T14:52:00.000000,HLCU6654134,20,CT01-Yard-A,,ESTIMATE,mnr_system_dump.xlsx,221
2026-01-13T06:35:00.000000,HLCU6654134,20,CT03-A-01-1,Dent on panel,APPROVAL,mnr_system_dump.xlsx,17636
2026-01-06T07:32:45.310509,HLCU6654134,45,CT02-C-20-4,Floor broken,COMPLETED,mnr_system_dump.xlsx,17493
2025-12-30T10:52:00.000000,PONU3348157,20,CT01-Yard-A,,ESTIMATE,mnr_system_dump.xlsx,7800
2026-01-01T08:20:00.000000,PONU3348157,40,CT04-Terminal,Floor broken,COMPLETED,mnr_system_dump.xlsx,223
2026-01-17T08:03:00.000000,MSCU9823423,40,CT04-B-10-3,,ESTIMATE,mnr_system_dump.xlsx,3694
2026-01-14T04:24:00.000000,MSCU9823423,45,CT03-A-01-1,Floor broken,COMPLETED,mnr_system_dump.xlsx,224
2025-12-24T19:51:00.000000,HLCU7128379,20,CT01-A-12-1,Door hinge loose,REPAIRED,mnr_system_dump.xlsx,225
2026-01-01T20:09:00.000000,CXDU1132084,40,CT04-B-10-3,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,227
2026-01-07T21:16:00.000000,CXDU1132084,20,CT02-Yard-B,Floor broken,COMPLETED,mnr_system_dump.xlsx,11436
2026-01-20T06:21:00.000000,MSCU1917090,20,CT03-Depot,,ESTIMATE,mnr_system_dump.xlsx,10324
2026-01-20T06:21:00.000000,MSCU1917090,45,CT01-A-12-1,Floor broken,APPROVAL,mnr_system_dump.xlsx,17259
2026-01-12T19:32:17.647058,MSCU1917090,40,CT01-Yard-A,Dent on panel,COMPLETED,mnr_system_dump.xlsx,228
2025-12-12T10:28:00.000000,TCNU6117677,45,CT02-Yard-B,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,229
2026-01-09T11:20:00.000000,TCNU6117677,20,CT01-A-12-1,,COMPLETED,mnr_system_dump.xlsx,4740
2025-12-23T20:43:00.000000,MSCU8840735,45,CT04-Terminal,,ESTIMATE,mnr_system_dump.xlsx,230
2026-01-20T02:51:00.000000,MSCU8840735,40,CT03-A-01-1,,COMPLETED,mnr_system_dump.xlsx,4889
2026-01-10T20:37:00.000000,CXDU8644821,45,CT04-B-10-3,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,232
2026-01-11T19:43:00.000000,CXDU8644821,40,CT03-Depot,Dent on panel,AUTHORIZATION,mnr_system_dump.xlsx,2466
2026-01-11T16:13:57.038509,CXDU8644821,20,CT04-Terminal,,APPROVAL,mnr_system_dump.xlsx,3413
2026-01-11T14:19:41.038282,CXDU8644821,45,CT04-B-10-3,Door hinge loose,REPAIRED,mnr_system_dump.xlsx,7830
2026-01-11T11:05:30.046769,CXDU8644821,45,CT04-B-10-3,Floor broken,COMPLETED,mnr_system_dump.xlsx,15682
2026-01-03T15:05:00.000000,MSCU3015542,45,CT01-B-05-2,,ESTIMATE,mnr_system_dump.xlsx,9474
2025-12-30T19:13:49.396382,MSCU3015542,40,CT01-B-05-2,Door hinge loose,APPROVAL,mnr_system_dump.xlsx,233
2025-12-28T04:56:37.351906,MSCU3015542,45,CT04-Terminal,,COMPLETED,mnr_system_dump.xlsx,265
2025-12-30T20:26:00.000000,HLCU9868622,40,CT02-Yard-B,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,234
2026-01-04T17:32:00.000000,HLCU9868622,45,CT03-Depot,,COMPLETED,mnr_system_dump.xlsx,1726
2026-01-20T03:34:32.185233,HLCU4291824,45,CT04-B-10-3,,ESTIMATE,mnr_system_dump.xlsx,236
2026-01-20T08:58:00.000000,HLCU4291824,40,CT03-Depot,,APPROVAL,mnr_system_dump.xlsx,8914
2026-01-19T19:32:08.556275,HLCU4291824,20,CT03-Depot,Floor broken,COMPLETED,mnr_system_dump.xlsx,16047
2025-12-31T09:12:00.000000,MSCU3989859,40,CT01-Yard-A,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,239
2026-01-06T18:31:00.000000,MSCU3989859,40,CT04-Terminal,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,5073
2026-01-02T22:54:00.000000,CXDU2535678,20,CT04-B-10-3,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,4079
2026-01-02T10:46:04.421841,CXDU2535678,45,CT02-Yard-B,Door hinge loose,AUTHORIZATION,mnr_system_dump.xlsx,6591
2026-01-02T22:20:11.750535,CXDU2535678,45,CT01-A-12-1,,APPROVAL,mnr_system_dump.xlsx,8636
2026-01-02T10:51:26.205211,CXDU2535678,45,CT01-Yard-A,Door hinge loose,REPAIRED,mnr_system_dump.xlsx,240
2026-01-02T06:27:50.596895,CXDU2535678,20,CT02-C-20-4,,COMPLETED,mnr_system_dump.xlsx,13508
2026-01-15T21:50:00.000000,MSCU3280974,40,CT01-Yard-A,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,1656
2026-01-17T08:45:28.058638,MSCU3280974,45,CT02-Yard-B,Door hinge loose,APPROVAL,mnr_system_dump.xlsx,4197
2026-01-17T12:44:00.000000,MSCU3280974,45,CT02-C-20-4,,COMPLETED,mnr_system_dump.xlsx,241
2026-01-21T09:41:00.000000,MSCU3288979,40,CT01-B-05-2,Floor broken,ESTIMATE,mnr_system_dump.xlsx,242
2026-01-21T14:43:00.000000,CXDU2474809,45,CT03-A-01-1,Floor broken,ESTIMATE,mnr_system_dump.xlsx,4942
2026-01-21T14:43:00.000000,CXDU2474809,45,CT04-B-10-3,,COMPLETED,mnr_system_dump.xlsx,243
2026-01-15T16:35:00.000000,CXDU6801763,40,CT02-Yard-B,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,2619
2026-01-15T16:35:00.000000,CXDU6801763,20,CT03-A-01-1,,COMPLETED,mnr_system_dump.xlsx,245
2026-01-22T00:33:00.000000,TCNU3496193,45,CT01-B-05-2,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,17126
2026-01-22T00:33:00.000000,TCNU3496193,40,CT01-Yard-A,Dent on panel,COMPLETED,mnr_system_dump.xlsx,246
2026-01-05T16:49:00.000000,TCNU8172964,45,CT04-B-10-3,,ESTIMATE,mnr_system_dump.xlsx,247
2026-01-06T11:47:00.000000,TCNU8172964,20,CT02-C-20-4,Dent on panel,COMPLETED,mnr_system_dump.xlsx,8591
2026-01-14T22:13:00.000000,HLCU1923733,20,CT01-Yard-A,,ESTIMATE,mnr_system_dump.xlsx,248
2025-12-23T15:44:00.000000,HLCU1923733,45,CT04-B-10-3,Floor broken,COMPLETED,mnr_system_dump.xlsx,4382
2026-01-09T22:37:00.000000,CXDU6498338,45,CT02-Yard-B,,COMPLETED,mnr_system_dump.xlsx,249
2026-01-20T21:46:00.000000,CXDU4337040,45,CT02-C-20-4,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,250
2026-01-10T06:01:00.000000,PONU9973626,20,CT04-Terminal,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,4203
2026-01-18T14:35:00.000000,PONU9973626,20,CT01-A-12-1,,COMPLETED,mnr_system_dump.xlsx,251
2025-12-30T04:30:59.405057,MSCU1836029,40,CT02-C-20-4,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,10005
2025-12-27T04:26:38.582052,MSCU1836029,20,CT02-Yard-B,Floor broken,AUTHORIZATION,mnr_system_dump.xlsx,3231
2026-01-18T13:15:00.000000,MSCU1836029,20,CT02-Yard-B,Dent on panel,APPROVAL,mnr_system_dump.xlsx,17454
2026-01-18T13:15:00.000000,MSCU1836029,40,CT04-Terminal,,REPAIRED,mnr_system_dump.xlsx,252
2026-01-03T05:13:41.943480,MSCU1836029,45,CT01-Yard-A,,COMPLETED,mnr_system_dump.xlsx,19259
2025-12-25T04:37:17.234664,MSCU2813470,45,CT01-A-12-1,Floor broken,ESTIMATE,mnr_system_dump.xlsx,254
2026-01-09T02:12:00.000000,MSCU2813470,20,CT02-Yard-B,Dent on panel,APPROVAL,mnr_system_dump.xlsx,18782
2026-01-09T02:12:00.000000,MSCU2813470,45,CT04-Terminal,Floor broken,COMPLETED,mnr_system_dump.xlsx,21282
2026-01-22T07:15:00.000000,CXDU4321775,45,CT03-Depot,Floor broken,ESTIMATE,mnr_system_dump.xlsx,255
2026-01-22T07:15:00.000000,CXDU4321775,40,CT03-A-01-1,Floor broken,APPROVAL,mnr_system_dump.xlsx,6220
2026-01-20T06:14:33.805912,CXDU4321775,20,CT01-B-05-2,,COMPLETED,mnr_system_dump.xlsx,20084
2025-12-15T13:45:00.000000,PONU2614647,20,CT03-Depot,Floor broken,APPROVAL,mnr_system_dump.xlsx,256
2025-12-29T23:35:37.008101,HLCU8932767,20,CT03-A-01-1,,ESTIMATE,mnr_system_dump.xlsx,15007
2026-01-02T09:36:00.000000,HLCU8932767,45,CT04-Terminal,Door hinge loose,AUTHORIZATION,mnr_system_dump.xlsx,6789
2026-01-02T09:36:00.000000,HLCU8932767,40,CT01-Yard-A,Dent on panel,REPAIRED,mnr_system_dump.xlsx,19849
2025-12-22T00:22:00.000000,HLCU8932767,40,CT04-B-10-3,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,257
2026-01-07T18:33:00.000000,HLCU3067909,20,CT02-C-20-4,,ESTIMATE,mnr_system_dump.xlsx,15193
2026-01-06T19:56:00.000000,HLCU3067909,45,CT03-A-01-1,Floor broken,COMPLETED,mnr_system_dump.xlsx,258
